"","Track_ID","_TargetID","_Day","_Trial","_Arena","Probe","Sexo","tratamiento","strategy","name","confidence","1","2","3","4","5","6","7","8","9","path.length","mean.velocity","sd.velocity","total.time","latency.to.goal","goal.crossings","old.goal.crossings","coverage","mean.d.centroid","mean.d.goal","mean.d.old.goal","mean.d.origin","sd.d.centroid","sd.d.goal","sd.d.old.goal","sd.d.origin","centroid.goal.displacement","centroid.old.goal.displacement","mean.initial.heading.error","initial.trajectory.error","initial.reversal.error","turning","turning.absolute","efficiency","roaming.entropy","time.in.zone.pool","time.in.zone.wall","time.in.zone.far.wall","time.in.zone.annulus","time.in.zone.goal","time.in.zone.old.goal","time.in.zone.n.quadrant","time.in.zone.e.quadrant","time.in.zone.s.quadrant","time.in.zone.w.quadrant"
"fluoxetina_grupo1_260","fluoxetina_grupo1_260","1b","6","1","Arena_NE.txt","TRUE","masculino","CUMS_ctrl",4,"scanning",0.38,0.008,0.086,0.224,0.38,0.096,0.168,0.018,0.008,0,1415.52199839984,23.9392798783221,8.94234678075774,59.34198,2.8002,5,0,1.08230523982644,33.1618096765705,39.3539427395126,NA,35.2127791821505,13.1619820118247,21.9683793197204,NA,12.2273364939742,27.5780927592661,NA,8.00838709301985,7.15273430234899,NA,0.00984664308459327,0.435411165489954,94.7368421052632,0.881780007244697,60,8.31792975970425,15.5268022181146,19.9630314232902,1.44177449168207,0,11.3123844731978,18.8539741219963,21.2939001848429,8.53974121996303
"fluoxetina_grupo1_261","fluoxetina_grupo1_261","2b","6","1","Arena_NE.txt","TRUE","masculino","CUMS_ctrl",4,"scanning",0.528,0.006,0.06,0.028,0.528,0.004,0.316,0.05,0.008,0,1415.02383308491,23.8242834323086,8.78041676645775,59.55798,2.73,8,0,0.146672047373339,26.2956550504993,29.4813009156607,NA,31.7997048221906,12.2762443451206,18.2173986050968,NA,10.3790560899844,19.0117456046009,NA,11.2827607042481,11.2087282061793,NA,0.000634248295553542,0.502713515818359,78.9473684210526,0.835453595874859,60,2.43542435424354,13.1734317343173,19.2619926199262,2.54612546125461,0,5.42435424354244,15.830258302583,34.3173431734317,4.4280442804428
"fluoxetina_grupo1_262","fluoxetina_grupo1_262","3b","6","1","Arena_NE.txt","TRUE","masculino","CUMS_ctrl",6,"directed search",0.464,0.006,0.104,0.022,0.38,0.012,0.464,0.012,0,0,1380.62733919339,23.2564024024933,10.2225186724517,59.52198,6.762,8,0,0.172835562573003,22.6380134596733,22.7415026812815,NA,34.0862855153204,10.5950471889546,13.8413406695504,NA,13.1830876512617,9.22423847040642,NA,34.053275832691,29.9114370774792,NA,-0.000299440865201362,0.504691714647772,0,0.796674949763158,60,7.95580110497237,16.2430939226519,14.585635359116,2.98342541436464,0,3.42541436464088,6.96132596685083,43.646408839779,5.96685082872928
"fluoxetina_grupo1_263","fluoxetina_grupo1_263","1-1","6","1","Arena_NE.txt","TRUE","femenino","CUMS_ctrl",4,"scanning",0.526,0.008,0.064,0.074,0.526,0.034,0.272,0.014,0.006,0,1354.22992952246,22.9210777303405,8.95086325702323,59.2578,3.1002,5,0,0.541463399743458,28.7994892257832,31.4603465011127,NA,33.4253158943209,12.0729831638262,20.2044044154377,NA,11.2186788894263,20.6469279046028,NA,17.2162369582737,10.6228105508853,NA,-0.00484297230049501,0.441571038486312,52.3809523809524,0.856338732347857,60,5.23191094619666,14.9165120593692,18.8126159554731,1.44712430426716,0,8.79406307977737,12.9128014842301,31.6141001855288,6.67903525046382
"fluoxetina_grupo1_264","fluoxetina_grupo1_264","2-1","6","1","Arena_NE.txt","TRUE","femenino","CUMS_ctrl",4,"scanning",0.554,0.01,0.166,0.04,0.554,0.008,0.214,0.006,0,0,1368.23999822069,23.0059521579958,8.71127064918131,59.49798,10.368,3,0,0.00302133092403284,25.6950910868619,34.5907524739571,NA,26.6544676224275,11.8147380754577,17.7335700636951,NA,12.4379912984865,26.7077195859863,NA,22.2843186818404,34.5886409678091,NA,0.000793356726244682,0.366492155417454,15.7894736842105,0.839354397338888,60,2.20994475138122,6.85082872928177,14.585635359116,0.773480662983425,0,8.06629834254144,14.3646408839779,22.3204419889503,15.2486187845304
"fluoxetina_grupo1_265","fluoxetina_grupo1_265","3-1","6","1","Arena_NE.txt","TRUE","femenino","CUMS_ctrl",6,"directed search",0.448,0.002,0.074,0.02,0.418,0.028,0.448,0.008,0,0,1320.6308057842,22.2571824945679,8.98790057002879,59.49,6.9,9,0,0.52573114558463,24.7001541560269,24.7732961797311,NA,37.6794126775853,11.1917752180845,14.4116405456737,NA,10.2592540765256,9.378248399324,NA,14.234734247505,20.5878586550423,NA,0.0078636637910526,0.561183727878286,41.6666666666667,0.815144107397282,60,8.5239852398524,19.7047970479705,20.590405904059,3.21033210332103,0,0,13.5055350553506,43.5055350553505,2.98892988929889
"fluoxetina_grupo1_266","fluoxetina_grupo1_266","4-1","6","1","Arena_NE.txt","TRUE","femenino","CUMS_ctrl",4,"scanning",0.468,0.006,0.048,0.03,0.468,0.004,0.382,0.056,0.004,0,1330.33594052973,22.3558304420569,8.56049660353069,59.562,2.5002,9,0,0.26085585632483,27.9032217745184,29.5215503410743,NA,33.9776630280942,13.5747585050911,20.0573936525183,NA,10.0028146617056,17.688419597011,NA,9.70076336952389,10.1437509827479,NA,0.000501589122064549,0.505855425023909,83.3333333333333,0.831827698912216,60,3.97790055248619,12.8176795580111,26.0773480662983,3.75690607734807,0,5.30386740331492,11.4917127071823,35.1381215469613,8.06629834254144
"fluoxetina_grupo1_267","fluoxetina_grupo1_267","1-2","6","1","Arena_NE.txt","TRUE","femenino","CUMS_Fluox",4,"scanning",0.488,0.008,0.206,0.024,0.488,0.002,0.266,0.006,0,0,1037.48377634417,17.5270235169212,9.33427984529853,59.448,16.872,3,0,0.236829724137857,23.8769021647504,27.5350071821314,NA,29.1541256005305,11.7848130042053,15.1275849845122,NA,13.6836153820494,16.7492647689226,NA,22.8035084124184,38.8652000648395,NA,0.00290888208665721,0.495061687843558,40.4761904761905,0.824865028968493,60,4.09594095940959,12.8413284132841,10.9594095940959,0.885608856088561,0,4.09594095940959,12.2878228782288,37.859778597786,5.75645756457565
"fluoxetina_grupo1_268","fluoxetina_grupo1_268","2-2","6","1","Arena_NE.txt","TRUE","femenino","CUMS_Fluox",4,"scanning",0.458,0.002,0.07,0.04,0.458,0.022,0.392,0.014,0,0,1245.61616784601,21.0079767244174,8.41943267660238,59.59998,3.2898,7,0,0.650833167798873,26.2806460999475,27.732047667438,NA,33.4470765519829,13.655293409082,20.2198823333162,NA,12.2003301350664,17.2922871210499,NA,15.2978553048733,15.1808301485788,NA,0.00531350133145344,0.424346948272127,50,0.837926015396923,60,7.31707317073171,12.1575984990619,20.0375234521576,3.26454033771107,0,5.40337711069418,4.953095684803,35.4596622889306,14.1838649155722
"fluoxetina_grupo1_269","fluoxetina_grupo1_269","3-2","6","1","Arena_NE.txt","TRUE","femenino","CUMS_Fluox",4,"scanning",0.662,0.002,0.118,0.028,0.662,0.014,0.164,0,0,0,1297.20456419736,21.8931720204051,8.69407487466773,59.412,34.308,5,0,0.775058980988053,28.6265503116503,31.382604526215,NA,33.3750174904482,12.5214369691484,17.2870316827276,NA,13.1498963671224,17.6274277734315,NA,22.3564159239447,13.6258843382732,NA,0.00983359364130877,0.48444706009368,26.0869565217391,0.854431248759358,60,9.62686567164179,12.089552238806,13.9925373134328,1.23134328358209,0,6.26865671641791,15,30.6716417910448,8.05970149253731
"fluoxetina_grupo1_270","fluoxetina_grupo1_270","4-2","6","1","Arena_NE.txt","TRUE","femenino","CUMS_Fluox",4,"scanning",0.536,0.004,0.142,0.026,0.536,0.014,0.268,0.008,0,0,1248.21706889869,20.9748945370055,8.96853985811002,59.478,7.662,3,0,0.0832183343483977,27.6713037883945,30.4227309699177,NA,32.9189710020301,12.2542390574046,17.4673025433656,NA,12.4597220891333,17.8040127742544,NA,40.0403759936721,23.0370527628861,NA,0.00666581388981434,0.391312495981661,5.55555555555556,0.845216949660405,60,5,14.7777777777778,20,1.22222222222222,0,6.33333333333333,9.44444444444444,31.3333333333333,12.8888888888889
"fluoxetina_grupo1_271","fluoxetina_grupo1_271","1a","7","1","Arena_SO.txt","TRUE","masculino","CUMS_Fluox",1,"thigmotaxis",0.324,0.324,0.054,0.28,0.182,0.11,0.036,0.004,0,0.01,1482.86866476069,24.991034989626,10.1260282053437,59.50002,7.698,1,2,1.28647176456773,40.4913806673104,65.5097189031518,41.9730004378911,44.02534211187,14.0084337987162,23.6752255172651,21.4842537303586,13.1836133104565,54.8264695176268,19.7395097047394,80.1067746825039,47.9727673581585,40.7898027452941,0.000276140062590014,0.392192212570222,0,0.887868140858562,56.4510166358595,25.1756007393715,5.21256931608133,12.8650646950092,0.33271719038817,0.55452865064695,6.6543438077634,11.645101663586,21.8484288354898,16.3031423290203
"fluoxetina_grupo1_272","fluoxetina_grupo1_272","2a","7","1","Arena_SO.txt","TRUE","masculino","CUMS_Fluox",4,"scanning",0.378,0.052,0.034,0.258,0.378,0.178,0.074,0,0,0.026,1611.64691311707,27.1152427342073,9.531422560695,59.532,10.122,1,2,1.29781489689628,35.857394027164,54.7336713795799,42.5871950994409,36.4314467575681,14.196273239001,24.5542206788091,21.5681178269472,14.5352118741342,45.8646027683059,28.2027336293492,71.3271638729133,19.8623867649384,59.5262362996351,-0.000989338417167996,0.373885315312731,0,0.908785044217213,60,17.0165745856354,4.08839779005525,13.0386740331492,0.110497237569061,0.662983425414365,12.2651933701657,12.8176795580111,19.7790055248619,15.1381215469613
"fluoxetina_grupo1_273","fluoxetina_grupo1_273","3a","7","1","Arena_SO.txt","TRUE","masculino","CUMS_Fluox",3,"random path",0.35,0.184,0.048,0.35,0.078,0.324,0.008,0.002,0,0.006,1569.22820094085,26.3667670722194,9.27560532880884,59.47998,51.018,2,1,2.15869740871982,44.5955076058272,55.2846801743072,53.1439368898419,45.6831521563236,10.7454850775373,25.9476798501627,22.9876917413688,10.9981302427827,40.2248551029011,35.4125775598408,134.469507765892,37.4445779791948,81.6246076868979,0.00727332690645837,0.416697792404911,0,0.887528202571313,59.8895027624309,32.0441988950276,7.73480662983425,10.7182320441989,0.662983425414365,0.441988950276243,15.0276243093923,10.6077348066298,14.6961325966851,19.5580110497238
"fluoxetina_grupo1_274","fluoxetina_grupo1_274","4a","7","1","Arena_SO.txt","TRUE","masculino","CUMS_Fluox",4,"scanning",0.3,0.146,0.082,0.206,0.3,0.13,0.062,0.004,0,0.07,1338.09363680442,22.5536913025798,10.7233853091173,59.52198,12.378,2,4,0.543411656087202,37.7196595252575,63.6679377373979,39.9278642155846,42.5585364552048,15.7493824230026,23.8612785561069,23.1182511234949,12.6220875308566,54.2348135933788,21.4334731719904,84.8504976860714,32.5359631792268,70.8141857257428,-0.0043500510096756,0.307641256453807,19.2307692307692,0.869638817066738,59.2265193370166,24.1988950276243,8.06629834254144,12.3756906077348,0.552486187845304,0.994475138121547,7.73480662983425,8.06629834254144,24.4198895027624,19.0055248618785
"fluoxetina_grupo1_275","fluoxetina_grupo1_275","1b","7","1","Arena_SO.txt","TRUE","masculino","CUMS_ctrl",4,"scanning",0.45,0.048,0.066,0.24,0.45,0.084,0.08,0.002,0,0.03,1095.31091853477,18.4455963198148,9.64230111283567,59.568,13.548,1,1,0.667056185850738,34.8396569224371,53.5934001257347,43.9506956944891,35.0848286762501,14.4241695490669,22.0480019098654,19.8666032352866,14.8643206847471,43.9289269883,30.1382852860239,99.0693711954253,50.2027977308038,49.3042077311866,-0.00829039727534953,0.539977544661543,0,0.869832509069739,60,14.3068391866913,4.87985212569316,15.083179297597,0.55452865064695,0.11090573012939,10.3142329020333,14.3068391866913,17.8558225508318,17.5231053604436
"fluoxetina_grupo1_276","fluoxetina_grupo1_276","2b","7","1","Arena_SO.txt","TRUE","masculino","CUMS_ctrl",1,"thigmotaxis",0.432,0.432,0.124,0.222,0.108,0.096,0.01,0,0,0.008,1361.58478376407,22.9226520401769,9.28465219624293,59.57802,NA,0,0,2.32300007842593,44.177546490337,65.1509182391804,46.0831774477632,46.1189064979656,10.4722634622711,26.2488262926902,19.3353176128618,11.4840997654648,53.4933998351339,20.9764249436363,73.741771362295,45.9255613357093,57.3373768496606,-0.00768623105840216,0.539159906854052,0,0.873227852725127,58.348623853211,32.9174311926606,4.29357798165138,11.1192660550459,0,0,9.46788990825688,15.6330275229358,19.2660550458716,13.9816513761468
"fluoxetina_grupo1_277","fluoxetina_grupo1_277","3b","7","1","Arena_SO.txt","TRUE","masculino","CUMS_ctrl",9,"perseverance",0.474,0.066,0.154,0.026,0.238,0.022,0.018,0.002,0,0.474,1277.46065490567,21.4953257296341,9.15178175411328,59.57802,NA,0,3,0.932492050215726,28.9074392260947,70.3580685863115,28.8251932376908,38.6923682041667,12.195004141903,20.5337409461951,16.3660642936957,14.3006129163867,66.1242715737983,10.8100876827869,87.5090071861253,53.4721320315545,57.641367992094,-0.0030413808663015,0.485199876265404,0,0.841954923046087,60,20.9944751381215,4.53038674033149,14.6961325966851,0,1.32596685082873,3.75690607734807,13.5911602209945,37.4585635359116,5.19337016574586
"fluoxetina_grupo1_278","fluoxetina_grupo1_278","1-1","7","1","Arena_SO.txt","TRUE","femenino","CUMS_ctrl",4,"scanning",0.344,0.146,0.06,0.206,0.344,0.1,0.046,0.002,0,0.096,1446.87659417213,24.347857309414,9.43111175544893,59.55198,19.632,1,5,0.418766614342545,36.6014696840675,63.6115361081615,37.9312825196786,40.6048177307958,15.1597681882846,24.6077683063462,21.7991592864811,13.6415840657084,55.4089172922774,18.6533791269941,11.9739984749483,12.5103144644729,67.0573304568561,0.00767876790801994,0.404219456568437,58.3333333333333,0.87846134013267,58.4530386740331,21.4364640883978,4.64088397790055,12.707182320442,0.331491712707182,1.10497237569061,8.50828729281768,10.939226519337,26.6298342541436,12.3756906077348
"fluoxetina_grupo1_279","fluoxetina_grupo1_279","2-1","7","1","Arena_SO.txt","TRUE","femenino","CUMS_ctrl",4,"scanning",0.3,0.178,0.062,0.19,0.3,0.104,0.086,0.022,0.002,0.056,1173.60580134982,19.7490343897394,9.14620353820796,59.52798,1.4898,2,1,0.698410815386346,36.8441359943651,64.9615832310508,38.1486522787912,41.7794205960641,14.9833658366435,25.2935715890732,20.7929886558031,13.8845339452198,57.1306988605888,17.5645150765061,12.5411930990876,7.22213320287019,73.6172589003421,-0.000386892920061291,0.423331024054603,55.5555555555556,0.859381339547777,59.1160220994475,23.8674033149171,5.41436464088398,14.0331491712707,0.552486187845304,0.662983425414365,9.39226519337016,4.53038674033149,29.171270718232,16.0220994475138
"fluoxetina_grupo1_280","fluoxetina_grupo1_280","3-1","7","1","Arena_SO.txt","TRUE","femenino","CUMS_ctrl",4,"scanning",0.316,0.19,0.064,0.238,0.316,0.1,0.028,0,0,0.064,1361.17230162453,22.9268914311781,8.70315651921134,59.532,31.56,1,2,0.956159887241764,37.8430683874663,64.2168098675019,38.6115195566175,41.6930480096405,14.3919901496622,24.3049126842774,22.335595866127,12.5253043452857,55.3682508686529,18.7961395083099,67.5873137599088,42.1563355618109,45.2123326980593,-0.00433945800663184,0.418576105810875,0,0.885770711298398,59.2265193370166,22.9834254143646,8.1767955801105,12.0441988950276,0.331491712707182,0.552486187845304,7.18232044198895,12.3756906077348,28.1767955801105,11.4917127071823
"fluoxetina_grupo1_281","fluoxetina_grupo1_281","4-1","7","1","Arena_SO.txt","TRUE","femenino","CUMS_ctrl",3,"random path",0.324,0.174,0.038,0.324,0.222,0.144,0.056,0.022,0,0.02,1419.70262388874,23.9009308225282,9.93944374535747,59.502,2.8302,1,2,0.772625835058614,38.3047320301556,56.285581615864,43.5404534087304,39.8325191871862,13.3077720376631,26.3424672102041,22.9726810496506,13.3496802967187,46.9949360265302,27.9597936954229,76.8409660252094,16.0647721427974,70.7441538503359,-0.00463527143762606,0.384004052158858,36.8421052631579,0.885851264258631,58.8950276243094,18.0110497237569,6.62983425414365,16.0220994475138,0.220994475138122,1.32596685082873,14.585635359116,7.84530386740331,21.4364640883978,15.0276243093923
"fluoxetina_grupo1_282","fluoxetina_grupo1_282","1-2","7","1","Arena_SO.txt","TRUE","femenino","CUMS_Fluox",3,"random path",0.344,0.25,0.07,0.344,0.138,0.17,0.024,0,0,0.004,1225.37096003532,20.6239890819538,9.08913446685774,59.52,43.578,1,0,1.63963393242728,41.8087970191674,55.0631935826098,49.5420189731814,41.8070477066959,12.0765475462633,26.935100458474,20.3771124109026,12.6313238332384,43.0871585450422,31.312304497853,39.9234729909505,31.0412628609082,56.5459105506313,0.00119417009422297,0.385652724270602,14.2857142857143,0.881041734783963,59.5571955719557,25.239852398524,2.98892988929889,12.8413284132841,0.33210332103321,0,14.6125461254613,15.4981549815498,15.0553505535055,14.3911439114391
"fluoxetina_grupo1_283","fluoxetina_grupo1_283","2-2","7","1","Arena_SO.txt","TRUE","femenino","CUMS_Fluox",4,"scanning",0.368,0.148,0.064,0.112,0.368,0.1,0.066,0.002,0,0.14,1166.28052186479,19.5862272970756,9.00668602116701,59.58798,22.542,1,3,1.2504005801122,35.666388508159,68.3641064229391,35.4806214473442,43.3451834472207,15.2182908852427,24.3255037973091,20.6897342014744,11.9142736628629,61.2111458764735,13.6136075046379,43.6479081302994,19.4741655533684,65.8258119889151,0.000456884001280264,0.379730165774014,17.6470588235294,0.855349639214786,60,26.8508287292818,8.39779005524862,11.9337016574586,0.331491712707182,1.21546961325967,7.29281767955801,5.96685082872928,33.1491712707182,13.5911602209945
"fluoxetina_grupo1_284","fluoxetina_grupo1_284","3-2","7","1","Arena_SO.txt","TRUE","femenino","CUMS_Fluox",1,"thigmotaxis",0.626,0.626,0.074,0.162,0.084,0.042,0.004,0,0,0.008,1255.217260518,21.1137255633287,9.34676640588891,59.52798,NA,0,2,0.680661311441252,42.0056560409051,62.106352628799,47.5812363234385,45.1060363842822,15.8961504764588,24.3255572285019,22.4236889049097,14.3895246137105,49.204889532712,27.424100943536,18.3868796532543,18.5338827016899,74.996021281132,-0.00610492671874403,0.345287284773876,48,0.875423050766198,56.6911764705882,31.2132352941176,4.63235294117647,7.5,0,0.661764705882353,10.1470588235294,7.94117647058824,16.9852941176471,21.6176470588235
"fluoxetina_grupo1_285","fluoxetina_grupo1_285","4-2","7","1","Arena_SO.txt","TRUE","femenino","CUMS_Fluox",1,"thigmotaxis",0.554,0.554,0.252,0.116,0.036,0.032,0.006,0.002,0,0.002,1454.0354758976,24.4682091139866,10.1923034520525,59.55798,41.358,2,1,1.55321829871896,48.7762040598012,61.9367146393936,54.0876943637232,50.063878002622,12.5548353188119,27.6734924060885,24.7346554924748,10.7392218826894,45.3789130971182,31.6969808296317,90.2596595196601,47.5568554889829,48.5797581714854,-0.00597630250448706,0.320628114813846,0,0.86855852233375,56.1325966850829,40.7734806629834,3.31491712707182,5.19337016574586,0.441988950276243,0.331491712707182,13.4806629834254,17.2375690607735,17.9005524861878,7.51381215469613
"fluoxetina_grupo1_286","fluoxetina_grupo1_286","1a","8","1","Arena_SO.txt","FALSE","masculino","CUMS_Fluox",4,"scanning",0.326,0.176,0.06,0.246,0.326,0.118,0.034,0,0,0.04,1576.34971534568,26.5571973243555,10.1785594387297,59.54202,NA,0,4,0.890683240083578,36.2975521468219,57.6695994873259,43.0564347889456,39.9850641519284,15.3803938318497,24.6681165599126,23.309521679087,14.6838121940359,48.6925565800507,29.1256186648307,43.3894093748104,23.4304157880307,67.586865469557,-0.00289835903090195,0.377907479795788,14.2857142857143,0.886457495746916,58.6788990825688,24.2201834862385,5.06422018348624,8.47706422018349,0,1.21100917431193,12.2201834862385,4.95412844036697,21.4678899082569,20.0366972477064
"fluoxetina_grupo1_287","fluoxetina_grupo1_287","1a","8","2","Arena_SO.txt","FALSE","masculino","CUMS_Fluox",4,"scanning",0.51,0.026,0.098,0.102,0.51,0.092,0.112,0.004,0,0.056,1237.90029338716,20.9739677062998,8.36995984890609,59.142,51.762,1,3,0.0736974484014214,26.9365774501328,49.901970341159,38.9964572387114,30.6306019585246,10.708153090393,22.0481116328011,18.3148949699595,11.9866304323037,46.2302178997197,31.8159935690982,10.5546715156108,11.6651201451164,64.427582819783,0.00707086686173067,0.420020387246582,65,0.850682181082066,59.8886827458256,3.5621521335807,2.67161410018553,16.1410018552876,0.445269016697588,1.22448979591837,14.025974025974,3.7847866419295,16.808905380334,25.2690166975881
"fluoxetina_grupo1_288","fluoxetina_grupo1_288","1a","8","3","Arena_SO.txt","FALSE","masculino","CUMS_Fluox",6,"directed search",0.47,0.006,0.092,0.012,0.292,0.02,0.47,0.098,0,0.01,215.872038418344,20.9840912703196,8.24867405487528,10.28802,NA,0,0,0.0665077470023231,20.5275674173926,41.3322798499426,42.7478004257963,21.0740585623098,13.1907140963165,14.8210357266437,14.717620438618,12.8163895255484,36.261770132689,38.3871710601091,102.100168658123,48.8346680955241,45.2531369962349,0.012028519813275,0.594096288340572,0,0.679843895315245,60,0.638297872340426,1.27659574468085,11.4893617021277,0,0,21.063829787234,17.2340425531915,1.27659574468085,20.4255319148936
"fluoxetina_grupo1_289","fluoxetina_grupo1_289","1a","8","4","Arena_SO.txt","FALSE","masculino","CUMS_Fluox",7,"corrected search",0.408,0.014,0.06,0.01,0.078,0.01,0.288,0.408,0.13,0.002,25.3759231555446,26.0452569129434,11.054613127588,0.98022,NA,0,0,0.00344216597696884,7.55549232859531,19.1999803525625,57.0120639962057,24.048131050894,3.97898449883798,5.599018730021,3.88351646156876,2.61075701304083,18.8382089619181,56.0774913894091,32.1277616391076,12.5481402606123,62.6197271153428,-0.0877665513491404,0.160439047595922,0,0.44707333155589,60,0,0,0,0,0,60,0,0,0
